,id,name,brewery,style,abv,ibu,rating
932,vf8QTx,Barrel Aged Serie No.9 (Terra Incognita Sherry Pedro Ximenez Barrel Aged),Bronckhorster Brewing Company,Barleywine - Other,12% ABV,66 IBU,(4.119)
933,vf8QTx,Terroir Incognita,Blackwell Brewery,Saison / Farmhouse Ale,7% ABV,15 IBU,(3.809)
934,vf8QTx,Terra Incognita,Salmon River Brewery,Barleywine - American,10.2% ABV,130 IBU,(3.682)
935,vf8QTx,Barrel Aged Serie No.2 (Terra Incognita Sherry Oloroso Barrel Aged),Bronckhorster Brewing Company,Barleywine - Other,12% ABV,20 IBU,(4.043)
936,vf8QTx,Terra Incognita Woodford Bourbon Oak-Aged,Bronckhorster Brewing Company,Barleywine - Other,12% ABV,55 IBU,(3.854)
937,vf8QTx,Terra Incognita,ZBS Project,Stout - Russian Imperial,12.5% ABV,N/A IBU,(3.882)
938,vf8QTx,Terra Incognita,Falling Sky Brewing,IPA - American,5.2% ABV,60 IBU,(3.647)
939,vf8QTx,Terra Incognita. 2014,Salmon River Brewery,Barleywine - English,10% ABV,130 IBU,(0)
940,vf8QTx,Blacktozaur,Terra Incognita Homebrewery,Homebrew  |  IPA - Black / Cascadian Dark Ale,6.2% ABV,60 IBU,(0)
941,vf8QTx,Doppel M,Terra Incognita Homebrewery,Homebrew  |  Fruit Beer,5% ABV,N/A IBU,(0)
942,vf8QTx,Hrabina Malina,Terra Incognita Homebrewery,Homebrew  |  Fruit Beer,5% ABV,N/A IBU,(0)
943,vf8QTx,Bahama Stout,Terra Incognita Homebrewery,Homebrew  |  Stout - Foreign / Export,6% ABV,30 IBU,(0)
944,vf8QTx,Philip J. F'Rye,Terra Incognita Homebrewery,Homebrew  |  IPA - Belgian,6.8% ABV,70 IBU,(0)
945,vf8QTx,Pszeniczny Patrol,Terra Incognita Homebrewery,Homebrew  |  Pale Wheat Ale - American,5.1% ABV,20 IBU,(0)
946,vf8QTx,Dark Side,Terra Incognita Homebrewery,Homebrew  |  Stout - Foreign / Export,7% ABV,90 IBU,(0)
947,vf8QTx,Terra Incognita,Hair Of The Bear Brew Works,Homebrew  |  Pale Ale - New Zealand,5% ABV,45 IBU,(0)
948,vf8QTx,Don Wito,Terra Incognita Homebrewery,Homebrew  |  Witbier,5% ABV,26 IBU,(0)
949,vf8QTx,It's A Trap!,Terra Incognita Homebrewery,Homebrew  |  Belgian Tripel,9.6% ABV,30 IBU,(0)
950,vf8QTx,Hoppywood,Terra Incognita Homebrewery,Homebrew  |  IPA - American,6.9% ABV,60 IBU,(0)
951,vf8QTx,ANero,Terra Incognita Homebrewery,Homebrew  |  Stout - Irish Dry,4.6% ABV,45 IBU,(0)
952,vf8QTx,Apacz,Terra Incognita Homebrewery,Homebrew  |  Pale Ale - American,5.2% ABV,36 IBU,(0)
953,zFPtdT,Single Hop Series: Tettang Lager,Jackalope Brewing Company,Pilsner - Czech,N/A ABV,N/A IBU,(0)
954,zFPtdT,SMaSH Lager- Mountain Malt Pilsner/Tettnang,Proper Brewing Co,Pilsner - Other,4% ABV,27 IBU,(3.39)
955,zFPtdT,Tettnang Dry Hopped India Pale Lager,Wrecking Bar Brewing,Imperial Pale Ale,6.7% ABV,N/A IBU,(0)
956,zFPtdT,Buffalo Lager Dry Hopped With Tettnang,Flying Bison Brewing,Lager - Vienna,N/A ABV,N/A IBU,(0)
957,pOk8tL,The 1759,Guinness,Red Ale - Imperial / Double,9% ABV,57 IBU,(4.015)
958,ej16Dh,The Carhartt Woodsman,New Holland Brewing,Pale Ale - American,4.4% ABV,N/A IBU,(3.478)
959,vIhSst,The Dogfather (Bourbon Barrel Aged),Laughing Dog Brewing,Stout - American Imperial / Double,11% ABV,80 IBU,(3.887)
960,vIhSst,The DogFather,Laughing Dog Brewing,Stout - American Imperial / Double,11% ABV,80 IBU,(3.747)
961,vIhSst,The DogFather (Bourbon Barrel Aged) 2016,Laughing Dog Brewing,Stout - Imperial / Double,10.85% ABV,N/A IBU,(3.969)
962,vIhSst,The Dogfather,Basset Breweries,Winter Ale,8% ABV,N/A IBU,(3.071)
963,vIhSst,The DogFather (2018),Laughing Dog Brewing,Stout - Imperial / Double,10.8% ABV,60 IBU,(0)
964,vIhSst,THE DOGFATHER,Black Dog Brewery,Pale Ale - American,6.4% ABV,2 IBU,(0)
965,vIhSst,The Dogfather (w/ Glenlivet),Laughing Dog Brewing,Stout - American Imperial / Double,N/A ABV,N/A IBU,(0)
966,vIhSst,The Dogfather,Barking Dog,IPA - Black / Cascadian Dark Ale,4.95% ABV,69 IBU,(0)
967,vIhSst,The Dogfather (Bourbon Barrrel Aged) (2015),Laughing Dog Brewing,Stout - Imperial / Double,10.85% ABV,N/A IBU,(3.88)
968,vIhSst,The Dogfather (Bourbon Barrel Aged) (2013),Laughing Dog Brewing,Stout - American Imperial / Double,11% ABV,N/A IBU,(4.026)
969,vIhSst,The Dogfather (Bourbon Barrel Aged) (2014),Laughing Dog Brewing,Stout - American Imperial / Double,10.85% ABV,60 IBU,(3.881)
970,vIhSst,The Dogfather (Bourbon Barrel Aged) (2012),Laughing Dog Brewing,Stout - American Imperial / Double,10.85% ABV,N/A IBU,(3.805)
971,vIhSst,The Dogfather (2010),Laughing Dog Brewing,Stout - American Imperial / Double,10.85% ABV,N/A IBU,(3.865)
972,vIhSst,The Dogfather (2013),Laughing Dog Brewing,Stout - American Imperial / Double,10.85% ABV,N/A IBU,(3.916)
973,vIhSst,The Dogfather (2008),Laughing Dog Brewing,Stout - Imperial / Double,N/A ABV,N/A IBU,(3.909)
974,vIhSst,The Dogfather (Bourbon Barrel Aged) (2011),Laughing Dog Brewing,Stout - Imperial / Double,11% ABV,N/A IBU,(3.933)
975,vIhSst,The Dogfather (2016),Laughing Dog Brewing,Stout - Imperial / Double,11% ABV,80 IBU,(3.767)
976,vIhSst,The Dogfather Part 2,Laughing Dog Brewing,Stout - Imperial / Double,13% ABV,N/A IBU,(4.235)
977,vIhSst,The Dogfather (Bourbon Barrel Aged)(2009),Laughing Dog Brewing,Stout - American Imperial / Double,10.85% ABV,N/A IBU,(3.433)
978,vIhSst,The Dogfather (2017),Laughing Dog Brewing,Stout - American Imperial / Double,10.85% ABV,80 IBU,(3.804)
979,vIhSst,The Dogfather (2009),Laughing Dog Brewing,Stout - American Imperial / Double,10.85% ABV,N/A IBU,(3.857)
980,vIhSst,Marston Moor The Dog Father,Rudgate Brewery,English Bitter,4.3% ABV,N/A IBU,(0)
981,vIhSst,The Dogfather,D'Arcy Homebrew,Homebrew  |  Pale Ale - American,4.9% ABV,52 IBU,(0)
982,cvma3B,The Dogfather (Bourbon Barrel Aged),Laughing Dog Brewing,Stout - American Imperial / Double,11% ABV,80 IBU,(3.887)
983,cvma3B,The Dogfather (Bourbon Barrel Aged) (2013),Laughing Dog Brewing,Stout - American Imperial / Double,11% ABV,N/A IBU,(4.026)
984,TFcGop,The Down Low Ale,Lagunitas Brewing Company,IPA - Session / India Session Ale,3.9% ABV,42 IBU,(3.526)
985,TFcGop,The Boxer India Red Ale,LowDown Brewery + Kitchen,Red Ale - American Amber / Red,7% ABV,N/A IBU,(3.647)
986,TFcGop,The Down Low Ale (3.5%),Lagunitas Brewing Company,IPA - Session / India Session Ale,3.5% ABV,42 IBU,(3.232)
987,TFcGop,The Lowdown,Yalobusha Brewing Co,Pale Wheat Ale - American,4.6% ABV,N/A IBU,(3.5)
988,TFcGop,Low Down 'n' Shifty Session Ale,The Occasional Brewer,IPA - Session / India Session Ale,2.3% ABV,N/A IBU,(3.282)
989,TFcGop,The Holy Ale,LowDown Brewery + Kitchen,IPA - Belgian,7.1% ABV,N/A IBU,(3.614)
990,TFcGop,Vlad the Pale Ale,LowDown Brewery + Kitchen,Pale Ale - American,6% ABV,N/A IBU,(3.645)
991,TFcGop,The Ale Formerly Known As...Porter,LowDown Brewery + Kitchen,Porter - Imperial / Double,9% ABV,N/A IBU,(3.973)
992,TFcGop,Cottonwood Low Down Brown,Foothills Brewing,Brown Ale - American,5.6% ABV,40 IBU,(3.421)
993,9RNMJQ,Little Moe With the Gimpy Leg,Graff Brygghus,Stout - Foreign / Export,8% ABV,N/A IBU,(3.792)
994,9RNMJQ,Bring Out the Gimp,Latchkey Brewing,Stout - American,6.2% ABV,N/A IBU,(3.61)
995,9RNMJQ,Return of the Gimp,Brisbane Brewing Co.,IPA - Imperial / Double,10.5% ABV,N/A IBU,(3.875)
996,9RNMJQ,The Gimp,BZW Bierzunft Wehntal,Stout - Imperial Milk / Sweet,8.5% ABV,41 IBU,(0)
997,9RNMJQ,GIMP,Grand Canyon Brewing Company,IPA - American,7.2% ABV,70 IBU,(3.175)
998,9RNMJQ,The Gimp,Brew Unique,IPA - Imperial / Double,7% ABV,N/A IBU,(0)
999,9RNMJQ,The Gimp (Dank Tank),SweetWater Brewing Company,Old Ale,10.3% ABV,N/A IBU,(3.719)
1000,9RNMJQ,Bring Out The Gimp Mocha Stout,Clare Valley Brewing Co.,Stout - Other,5.5% ABV,N/A IBU,(3.774)
1001,9RNMJQ,Bring Out the Gimp,Hoppy Moose Brewing,Homebrew  |  Pale Ale - American,2.8% ABV,30 IBU,(0)
1002,9RNMJQ,The GIMP,The Upright Drunk Craft Brewing,Homebrew  |  IPA - Imperial / Double,8.4% ABV,N/A IBU,(0)
1003,9RNMJQ,IMP THE GIMP,Fenrir,Homebrew  |  Red Ale - American Amber / Red,8.2% ABV,88 IBU,(0)
1004,9RNMJQ,Get The Gimp,Home Brew Co.,Homebrew  |  IPA - Belgian,8.5% ABV,70 IBU,(0)
1005,9RNMJQ,The Gimp,Grady Brewing Co,Homebrew  |  Saison / Farmhouse Ale,N/A ABV,N/A IBU,(0)
1006,9RNMJQ,Pliny The Gimp,The Brown Noise,Homebrew  |  IPA - American,9.5% ABV,213 IBU,(0)
1007,9RNMJQ,Imp the Gimp V.3.0,Fenrir,Homebrew  |  Lager - American Amber / Red,9.3% ABV,45 IBU,(0)
1008,9RNMJQ,Bring Out The Gimp,Seat of the Pants Brewing,Homebrew  |  Hefeweizen,N/A ABV,N/A IBU,(0)
1009,9RNMJQ,Bring Out the Gimp,S&m Brewery,Homebrew  |  IPA - American,5.8% ABV,43 IBU,(0)
1010,9RNMJQ,The Gimp,Grady Brewing Co,Homebrew  |  Saison / Farmhouse Ale,N/A ABV,N/A IBU,(0)
1011,9RNMJQ,The Gimp,Ellmore Brewing,Homebrew  |  IPA - Belgian,6.66% ABV,7 IBU,(0)
1012,9RNMJQ,The Gimp,C&F's Homebrew,Homebrew  |  Saison / Farmhouse Ale,7.2% ABV,26 IBU,(0)
1013,9RNMJQ,Imp the Gimp V 2.0,Fenrir,Homebrew  |  Red Ale - American Amber / Red,9.3% ABV,73 IBU,(0)
1014,9RNMJQ,Bring Out the Gimp,Carlins Nanobryggeri,Homebrew  |  Stout - Russian Imperial,10% ABV,62 IBU,(0)
1015,9RNMJQ,Little Moe With the Gimpy Leg,BoydsBeers,Homebrew  |  Spiced / Herbed Beer,N/A ABV,N/A IBU,(0)
1016,9RNMJQ,The Gimp 2.0,Grady Brewing Co,Homebrew  |  Saison / Farmhouse Ale,N/A ABV,N/A IBU,(0)
1017,9RNMJQ,The Gimp Of The Autumn,Grady Brewing Co,Homebrew  |  Saison / Farmhouse Ale,N/A ABV,N/A IBU,(0)
1018,xlOpbL,The Hairy Eyeball,Lagunitas Brewing Company,Strong Ale - American,9.1% ABV,57 IBU,(3.699)
1019,xlOpbL,Hairy Eyeball Ale (Port Barrel Aged),Lagunitas Brewing Company,Strong Ale - American,9% ABV,N/A IBU,(3.811)
1020,xlOpbL,The Hairy Eyeball - Rum Barrel Aged,Lagunitas Brewing Company,Strong Ale - American,9.1% ABV,57 IBU,(3.956)
1021,xlOpbL,Hairy Eyeball Ale (Brandy Barrel Aged),Lagunitas Brewing Company,Strong Ale - American,9% ABV,N/A IBU,(3.857)
1022,xlOpbL,Freakin' Firkin Santa's Hairy Eyeballs,Lagunitas Brewing Company,Winter Ale,9.4% ABV,57 IBU,(0)
1023,xlOpbL,The Hairy Eyeball (2018),Lagunitas Brewing Company,Strong Ale - American,9.1% ABV,N/A IBU,(0)
1024,xlOpbL,Hairy Eyeball Coconut,Lagunitas Brewing Company,Strong Ale - American,N/A ABV,N/A IBU,(0)
1025,xlOpbL,The Hairy Eyeball (2013),Lagunitas Brewing Company,Strong Ale - American,9.4% ABV,57 IBU,(3.744)
1026,xlOpbL,The Hairy Eyeball (2014),Lagunitas Brewing Company,Strong Ale - American,9.1% ABV,56 IBU,(3.765)
1027,xlOpbL,The Hairy Eyeball (2015),Lagunitas Brewing Company,Strong Ale - American,9.1% ABV,57 IBU,(3.796)
1028,xlOpbL,The Hairy Eyeball (2011),Lagunitas Brewing Company,Strong Ale - American,8.7% ABV,N/A IBU,(3.917)
1029,xlOpbL,The Hairy Eyeball (2016),Lagunitas Brewing Company,Strong Ale - American,9.1% ABV,N/A IBU,(3.814)
1030,xlOpbL,The Hairy Eyeball (2010),Lagunitas Brewing Company,Strong Ale - American,9% ABV,N/A IBU,(3.973)
1031,xlOpbL,The Hairy Eyeball (2009),Lagunitas Brewing Company,Strong Ale - American,8.83% ABV,57 IBU,(4.041)
1032,xlOpbL,The Hairy Eyeball (2012),Lagunitas Brewing Company,Strong Ale - American,9% ABV,N/A IBU,(3.994)
1033,xlOpbL,The Hairy Eyeball (2008),Lagunitas Brewing Company,Strong Ale - American,8.7% ABV,N/A IBU,(3.853)
1034,xlOpbL,The Hairy Eyeball (2007),Lagunitas Brewing Company,Strong Ale - American,9% ABV,N/A IBU,(3.77)
1035,xlOpbL,The Hairy Eyeball (2017),Lagunitas Brewing Company,Strong Ale - American,9.1% ABV,N/A IBU,(3.885)
1036,xlOpbL,Hairy Eyeball (2006),Lagunitas Brewing Company,Strong Ale - American,9% ABV,N/A IBU,(4.047)
1037,xlOpbL,Hairy Eyeball (2004),Lagunitas Brewing Company,Strong Ale - American,9% ABV,N/A IBU,(0)
1038,R1JD13,Brawndo: the Thirst Mutilator,B-52 Brewing Co.,Sour - Berliner Weisse,5.2% ABV,N/A IBU,(3.705)
1039,R1JD13,Brawndo: The Thirst Mutilator,Drake's Brewing Company,Sour - Gose,3.8% ABV,N/A IBU,(3.718)
1040,R1JD13,"Brawndo, the Thirst Mutilator",New Sarum Salisbury Brewing Co,Sour - Gose,5% ABV,N/A IBU,(3.685)
1041,R1JD13,Thirst Mutilator,The Southern Brewing Company,Sour - Berliner Weisse,N/A ABV,N/A IBU,(3.764)
1042,R1JD13,Brawndo 2:Thirstier Mutilator,Reverend Nat's Hard Cider,Cider - Other,5.8% ABV,N/A IBU,(3.892)
1043,R1JD13,Thirst Mutilator,The Southern Brewing Company,Sour - Berliner Weisse,4% ABV,15 IBU,(0)
1044,R1JD13,Brawndo the Thirst Mutilator,Father John's Brewing Company,Shandy / Radler,5% ABV,N/A IBU,(0)
1045,Qgkp3b,Hi-Pitch Mosaic IPA,Hi-Wire Brewing,IPA - American,6.7% ABV,55 IBU,(3.732)
1046,Qgkp3b,Lo-Pitch Juicy IPA,Hi-Wire Brewing,IPA - Session / India Session Ale,4.9% ABV,35 IBU,(3.574)
1047,Qgkp3b,The Pit & The Pendulum,SweetWater Brewing Company,American Wild Ale,8.3% ABV,30 IBU,(3.763)
1048,Qgkp3b,Pitt Bier,Brouwerij Martens,Lager - Euro,5% ABV,N/A IBU,(2.435)
1049,Qgkp3b,Caledonian House Ale,Caledonian Brewing Co.,Scottish Ale,4.1% ABV,N/A IBU,(3.206)
1050,Qgkp3b,"You Dropped the Hops On Me, Baby",Fat Head's Brewery,IPA - Belgian,7.6% ABV,65 IBU,(3.875)
1051,Qgkp3b,The Incline Irish Red Ale,Rock Bottom Restaurant & Brewery,Red Ale - Irish,5.6% ABV,17 IBU,(3.556)
1052,Qgkp3b,Get Pitted,The Libertine Brewing Company,American Wild Ale,6.2% ABV,N/A IBU,(3.94)
1053,Qgkp3b,The Pit & The Pendulum with Cherries,SweetWater Brewing Company,Sour - Ale,6.1% ABV,12 IBU,(4.078)
1054,Qgkp3b,The Pit Boss Triple IPA,Pair O' Dice Brewing,IPA - Triple,11.5% ABV,125 IBU,(3.99)
1055,Qgkp3b,Wild Pitch Wit,Great Dane Pub & Brewing Company,Witbier,4% ABV,N/A IBU,(3.488)
1056,Qgkp3b,The Minuteman,Molly Pitcher Brewing Company (Pennsylvania),Brown Ale - English,4.5% ABV,N/A IBU,(3.647)
1057,Qgkp3b,Blackpitts Porter,The 5 Lamps Dublin Brewery,Porter - Other,4.8% ABV,N/A IBU,(3.592)
1058,Qgkp3b,Erik The Red Ale,Rock Bottom Restaurant & Brewery,Red Ale - Irish,5.3% ABV,30 IBU,(3.527)
1059,Qgkp3b,4 The Win,Roy Pitz Brewing Company,IPA - New England,5% ABV,N/A IBU,(3.912)
1060,Qgkp3b,Catcher in the Rye,Rock Bottom Restaurant & Brewery,Rye Beer,7.2% ABV,70 IBU,(3.522)
1061,Qgkp3b,Milton the Toaster Style,Hitchhiker Brewing Company,Stout - Milk / Sweet,6.6% ABV,N/A IBU,(4.031)
1062,Qgkp3b,Pittsburgh Post Grisette,The Church Brew Works,Grisette,4.4% ABV,10 IBU,(3.417)
1063,Qgkp3b,The Antagonizer,Fat Head's Brewery,Bock - Doppelbock,8.5% ABV,18 IBU,(3.727)
1064,Qgkp3b,Pity the Fool,Belhaven Brewery,Pale Ale - English,4.4% ABV,N/A IBU,(2.987)
1065,Qgkp3b,Frolf the Farm Saison,Roy Pitz Brewing Company,Saison / Farmhouse Ale,5.5% ABV,N/A IBU,(3.532)
1066,Qgkp3b,Nit Wit,Rock Bottom Restaurant & Brewery,Witbier,4.8% ABV,12 IBU,(3.424)
1067,Qgkp3b,The Pit And The Pendulum,Marble Beers,Stout - Russian Imperial,9% ABV,N/A IBU,(4.122)
1068,Qgkp3b,When the Lights Go Brown In the City,Fat Head's Brewery,Brown Ale - American,5.9% ABV,30 IBU,(3.584)
1069,Qgkp3b,Wake the Dead,Fat Head's Brewery,Stout - Other,11.5% ABV,N/A IBU,(4.201)
1070,QJZFnY,Hi-Pitch Mosaic IPA,Hi-Wire Brewing,IPA - American,6.7% ABV,55 IBU,(3.732)
1071,QJZFnY,Lo-Pitch Juicy IPA,Hi-Wire Brewing,IPA - Session / India Session Ale,4.9% ABV,35 IBU,(3.574)
1072,QJZFnY,The Pit & The Pendulum,SweetWater Brewing Company,American Wild Ale,8.3% ABV,30 IBU,(3.763)
1073,QJZFnY,Pitt Bier,Brouwerij Martens,Lager - Euro,5% ABV,N/A IBU,(2.435)
1074,QJZFnY,Caledonian House Ale,Caledonian Brewing Co.,Scottish Ale,4.1% ABV,N/A IBU,(3.206)
1075,QJZFnY,"You Dropped the Hops On Me, Baby",Fat Head's Brewery,IPA - Belgian,7.6% ABV,65 IBU,(3.875)
1076,QJZFnY,The Incline Irish Red Ale,Rock Bottom Restaurant & Brewery,Red Ale - Irish,5.6% ABV,17 IBU,(3.556)
1077,QJZFnY,Get Pitted,The Libertine Brewing Company,American Wild Ale,6.2% ABV,N/A IBU,(3.94)
1078,QJZFnY,The Pit & The Pendulum with Cherries,SweetWater Brewing Company,Sour - Ale,6.1% ABV,12 IBU,(4.078)
1079,QJZFnY,The Pit Boss Triple IPA,Pair O' Dice Brewing,IPA - Triple,11.5% ABV,125 IBU,(3.99)
1080,QJZFnY,Wild Pitch Wit,Great Dane Pub & Brewing Company,Witbier,4% ABV,N/A IBU,(3.488)
1081,QJZFnY,The Minuteman,Molly Pitcher Brewing Company (Pennsylvania),Brown Ale - English,4.5% ABV,N/A IBU,(3.647)
1082,QJZFnY,Blackpitts Porter,The 5 Lamps Dublin Brewery,Porter - Other,4.8% ABV,N/A IBU,(3.592)
1083,QJZFnY,Erik The Red Ale,Rock Bottom Restaurant & Brewery,Red Ale - Irish,5.3% ABV,30 IBU,(3.527)
1084,QJZFnY,4 The Win,Roy Pitz Brewing Company,IPA - New England,5% ABV,N/A IBU,(3.912)
1085,QJZFnY,Catcher in the Rye,Rock Bottom Restaurant & Brewery,Rye Beer,7.2% ABV,70 IBU,(3.522)
1086,QJZFnY,Milton the Toaster Style,Hitchhiker Brewing Company,Stout - Milk / Sweet,6.6% ABV,N/A IBU,(4.031)
1087,QJZFnY,Pittsburgh Post Grisette,The Church Brew Works,Grisette,4.4% ABV,10 IBU,(3.417)
1088,QJZFnY,The Antagonizer,Fat Head's Brewery,Bock - Doppelbock,8.5% ABV,18 IBU,(3.727)
1089,QJZFnY,Pity the Fool,Belhaven Brewery,Pale Ale - English,4.4% ABV,N/A IBU,(2.987)
1090,QJZFnY,Frolf the Farm Saison,Roy Pitz Brewing Company,Saison / Farmhouse Ale,5.5% ABV,N/A IBU,(3.532)
1091,QJZFnY,Nit Wit,Rock Bottom Restaurant & Brewery,Witbier,4.8% ABV,12 IBU,(3.424)
1092,QJZFnY,The Pit And The Pendulum,Marble Beers,Stout - Russian Imperial,9% ABV,N/A IBU,(4.122)
1093,QJZFnY,When the Lights Go Brown In the City,Fat Head's Brewery,Brown Ale - American,5.9% ABV,30 IBU,(3.584)
1094,QJZFnY,Wake the Dead,Fat Head's Brewery,Stout - Other,11.5% ABV,N/A IBU,(4.201)
1095,eVgnFV,The Poet,New Holland Brewing,Stout - Oatmeal,5.2% ABV,37 IBU,(3.771)
1096,eVgnFV,Caledonian House Ale,Caledonian Brewing Co.,Scottish Ale,4.1% ABV,N/A IBU,(3.206)
1097,eVgnFV,Prose Vs Poetry,The Courtyard Brewery,Extra Special / Strong Bitter,5.4% ABV,N/A IBU,(3.646)
1098,eVgnFV,House Ale,Moorhouse's Brewery,English Bitter,4% ABV,N/A IBU,(3.343)
1099,eVgnFV,Dead Poets,The Brew Kettle,IPA - Imperial / Double,8% ABV,N/A IBU,(3.865)
1100,eVgnFV,Poetry of the Neckbeards,Electric Brewing Company,Sour - Ale,5.5% ABV,N/A IBU,(3.956)
1101,eVgnFV,Poetry Vs Prose,The Courtyard Brewery,Extra Special / Strong Bitter,5.4% ABV,N/A IBU,(3.822)
1102,eVgnFV,The Sniper & the Poet,The North Brewery,American Wild Ale,7% ABV,N/A IBU,(3.568)
1103,eVgnFV,Poetic Justice,The Church Brew Works,Porter - Baltic,8.8% ABV,34 IBU,(3.815)
1104,eVgnFV,The Lucid Poet,Green Bench Mead & Cider,Mead - Pyment,8.5% ABV,N/A IBU,(3.703)
1105,eVgnFV,Poet Pils,The Lion Head,Pilsner - Other,N/A ABV,N/A IBU,(3.25)
1106,eVgnFV,I Am the Last Barman Poet,Wild Weather Ales,Fruit Beer,6.2% ABV,N/A IBU,(3.82)
1107,eVgnFV,The Poet: Cask,New Holland Brewing,Stout - Oatmeal,5.8% ABV,37 IBU,(3.833)
1108,eVgnFV,The Poet,Novel Brewing Company,Saison / Farmhouse Ale,N/A ABV,N/A IBU,(3.875)
1109,eVgnFV,The Poet Laureate,Blasty Bough Brewing Company,Sour - Ale,4.7% ABV,N/A IBU,(3.425)
1110,eVgnFV,Paw Paw the Poet,Gypsy Circus Cider Company ™,Cider - Other,6.5% ABV,N/A IBU,(3.929)
1111,eVgnFV,The Poet (2018),New Holland Brewing,Stout - Oatmeal,5.2% ABV,37 IBU,(3.955)
1112,eVgnFV,A&M the Mute Poet,Savage Basement Brewing,Homebrew  |  IPA - English,N/A ABV,N/A IBU,(0)
1113,eVgnFV,Thunder of the Poets,GrowlerPhil,Homebrew  |  Stout - Imperial Oatmeal,9.5% ABV,N/A IBU,(0)
1114,eVgnFV,Afrodite Romã,Clemência Brewing Co.,Homebrew  |  Blonde Ale - Belgian Blonde / Golden,7.1% ABV,23 IBU,(0)
1115,eVgnFV,Afrodite Citra,Clemência Brewing Co.,Homebrew  |  Blonde Ale - Belgian Blonde / Golden,7.1% ABV,35 IBU,(0)
1116,eVgnFV,The Big Cat From Amarillo,P.O.E.T.S. Day Beers,Homebrew  |  IPA - American,N/A ABV,N/A IBU,(0)
1117,eVgnFV,The Poet and the Painter,Big Deck Artisan Ales,Homebrew  |  Fruit Beer,5.2% ABV,23 IBU,(0)
1118,eVgnFV,Imhop,The Drunken Poets Society Brewery,Homebrew  |  IPA - English,6.6% ABV,55 IBU,(0)
1119,eVgnFV,Lunática,The Drunken Poets Society Brewery,Homebrew  |  IPA - Imperial / Double,N/A ABV,N/A IBU,(0)
1120,ABoSrf,The Waldos’ Special Ale (2018),Lagunitas Brewing Company,IPA - Triple,11.3% ABV,100 IBU,(4.177)
1121,7GLf2A,The White Buffalo IPA,Anchorage Brewing Company,IPA - New England,6.4% ABV,100 IBU,(4.059)
1122,7GLf2A,Amber Bison Ale,The White Buffalo,Red Ale - American Amber / Red,4% ABV,N/A IBU,(3.382)
1123,7GLf2A,Hefe Bison,The White Buffalo,Hefeweizen,4% ABV,N/A IBU,(3.232)
1124,7GLf2A,Bison IPA,The White Buffalo,IPA - American,N/A ABV,N/A IBU,(3.277)
1125,7GLf2A,Blonde Bison,The White Buffalo,Blonde Ale,4% ABV,N/A IBU,(3.151)
1126,7GLf2A,The Great White Buffalo,Wood Buffalo Brewing Company,Hefeweizen,N/A ABV,N/A IBU,(3.603)
1127,7GLf2A,Raspberry Wheat,The White Buffalo,Pale Wheat Ale - American,4% ABV,N/A IBU,(0)
1128,7GLf2A,Bison Black Lager,The White Buffalo,Lager - Dark,4% ABV,N/A IBU,(0)
1129,7GLf2A,Pumpkin Ale,The White Buffalo,Pumpkin / Yam Beer,5% ABV,N/A IBU,(0)
1130,7GLf2A,Ken Brown’s Buffalo Session Ipa,The Brew Kettle,IPA - American,N/A ABV,N/A IBU,(0)
1131,7GLf2A,BBA Smoke On the Bayou,Buffalo Bayou Brewing,Scotch Ale / Wee Heavy,9% ABV,20 IBU,(3.712)
1132,7GLf2A,White Oak Aged Don't Fear the RIPA,Buffalo Bayou Brewing,Rye Beer,7.5% ABV,70 IBU,(3.77)
1133,7GLf2A,Smoke On the Bayou White Wax,Buffalo Bayou Brewing,Scotch Ale / Wee Heavy,9% ABV,N/A IBU,(2.813)
1134,7GLf2A,TWB Oktoberfest (2014),The White Buffalo,Märzen,4% ABV,N/A IBU,(0)
1135,7GLf2A,The Great White Buffalo,The Drinking Lane Brewing Company,Homebrew  |  IPA - White,8% ABV,109 IBU,(0)
1136,7GLf2A,The Great White Buffalo,Big Run Brewers,Homebrew  |  Pale Ale - American,6.6% ABV,N/A IBU,(0)
1137,0NyrGZ,Through the Brambles,SweetWater Brewing Company,American Wild Ale,6.3% ABV,2 IBU,(4.067)
1138,0NyrGZ,Fighting Through the Brambles,Shanty Shack Brewing,American Wild Ale,N/A ABV,N/A IBU,(0)
1139,0NyrGZ,Ran Through the Brambles,Month Of Sundays,Homebrew  |  Stout - Milk / Sweet,5.8% ABV,30 IBU,(0)
1140,hz4rNs,Thunder Ann,Jackalope Brewing Company,Pale Ale - American,5.5% ABV,37 IBU,(3.608)
1141,hz4rNs,El Charro 95th Anniversary Ale,Thunder Canyon Brewstillery,Red Ale - American Amber / Red,6% ABV,N/A IBU,(3.638)
1142,hz4rNs,Barrel Aged Thunderclap,Barrel Harbor Brewing,Stout - Russian Imperial,12.5% ABV,84 IBU,(3.93)
1143,hz4rNs,Thunder Ann With Tangerines,Jackalope Brewing Company,Pale Ale - American,5.4% ABV,37 IBU,(0)
1144,hz4rNs,Thunder Ann Cask - Whole Leaf Citra Hops,Jackalope Brewing Company,Pale Ale - American,5.5% ABV,65 IBU,(0)
1145,hz4rNs,Stone 19th Anniversary Thunderstruck IPA,Stone Brewing,IPA - Imperial / Double,8.7% ABV,95 IBU,(4.046)
1146,hz4rNs,Deer Antler Series: Blanton's Thunder Ann,Jackalope Brewing Company,Pale Ale - American,N/A ABV,N/A IBU,(3.17)
