,name,brewery,style,abv,ibu,rating,raters,date
3889,Elliptic,https://untappd.com/Whiteroosterfarmhousebrewery,Saison / Farmhouse Ale,5% ABV,N/A IBU,(4.26),299 Ratings,Added 04/07/18
3890,Le Fruited Series Blackberry,https://untappd.com/Whiteroosterfarmhousebrewery,American Wild Ale,6.5% ABV,N/A IBU,(4.31),274 Ratings,Added 01/24/17
3891,Rooted In Friendschip,https://untappd.com/Whiteroosterfarmhousebrewery,American Wild Ale,5.5% ABV,N/A IBU,(4.3),280 Ratings,Added 03/04/18
3892,Le Fruited Series Peach (Yellow),https://untappd.com/Whiteroosterfarmhousebrewery,American Wild Ale,7% ABV,N/A IBU,(4.39),243 Ratings,Added 01/24/17
3893,Push Pull,https://untappd.com/Whiteroosterfarmhousebrewery,Table Beer,4% ABV,N/A IBU,(4.17),235 Ratings,Added 03/19/17
3894,Lieu Et Heure (Fall 2017),https://untappd.com/Whiteroosterfarmhousebrewery,Saison / Farmhouse Ale,6.5% ABV,N/A IBU,(4.19),257 Ratings,Added 01/01/18
3895,Laps De Temps,https://untappd.com/Whiteroosterfarmhousebrewery,Saison / Farmhouse Ale,5.25% ABV,N/A IBU,(4.34),215 Ratings,Added 04/22/18
3896,Congruent,https://untappd.com/Whiteroosterfarmhousebrewery,Mead - Braggot,8% ABV,N/A IBU,(4.08),195 Ratings,Added 03/19/17
3897,Native Estate,https://untappd.com/Whiteroosterfarmhousebrewery,American Wild Ale,7.2% ABV,N/A IBU,(4.35),205 Ratings,Added 05/28/17
3898,Le Fruited Series Cherry,https://untappd.com/Whiteroosterfarmhousebrewery,American Wild Ale,8% ABV,N/A IBU,(4.25),196 Ratings,Added 01/24/17
3899,Solitude,https://untappd.com/Whiteroosterfarmhousebrewery,Saison / Farmhouse Ale,8% ABV,20 IBU,(4.12),190 Ratings,Added 03/06/17
3900,Pyrite (silver),https://untappd.com/Whiteroosterfarmhousebrewery,Stout - American Imperial / Double,14% ABV,45 IBU,(4.42),187 Ratings,Added 10/27/18
3901,English Mild,https://untappd.com/Whiteroosterfarmhousebrewery,English Mild Ale,4% ABV,N/A IBU,(3.8),106 Ratings,Added 12/09/17
3902,White Peach Elliptic,https://untappd.com/Whiteroosterfarmhousebrewery,Sour - Ale,5% ABV,10 IBU,(4.43),125 Ratings,Added 05/05/18
3903,Velour,https://untappd.com/Whiteroosterfarmhousebrewery,Sour - Flanders Red Ale,6.7% ABV,N/A IBU,(4.34),128 Ratings,Added 09/19/18
3904,Harmonie Vidal Blanc,https://untappd.com/Whiteroosterfarmhousebrewery,Saison / Farmhouse Ale,6.5% ABV,N/A IBU,(4.4),131 Ratings,Added 03/25/18
3905,Blackberry Elliptic (2018),https://untappd.com/Whiteroosterfarmhousebrewery,Saison / Farmhouse Ale,5% ABV,10 IBU,(4.44),116 Ratings,Added 05/05/18
3906,Farm Table,https://untappd.com/Whiteroosterfarmhousebrewery,Saison / Farmhouse Ale,5.3% ABV,35 IBU,(3.9),94 Ratings,Added 08/25/17
3907,Push Pull (Fall 2017),https://untappd.com/Whiteroosterfarmhousebrewery,Saison / Farmhouse Ale,4% ABV,N/A IBU,(4.38),108 Ratings,Added 11/21/17
3908,Lieu Et Heure (Spring 2018),https://untappd.com/Whiteroosterfarmhousebrewery,Saison / Farmhouse Ale,6.5% ABV,N/A IBU,(4.36),110 Ratings,Added 06/03/18
3909,Push Pull (Corot Noir),https://untappd.com/Whiteroosterfarmhousebrewery,Saison / Farmhouse Ale,4% ABV,N/A IBU,(4.35),119 Ratings,Added 01/20/18
3910,Brown,https://untappd.com/Whiteroosterfarmhousebrewery,Brown Ale - English,6% ABV,N/A IBU,(3.84),68 Ratings,Added 09/17/17
3911,Biere De Garde,https://untappd.com/Whiteroosterfarmhousebrewery,Bière de Garde,7.7% ABV,N/A IBU,(4.02),96 Ratings,Added 03/27/17
3912,Gold Rush,https://untappd.com/Whiteroosterfarmhousebrewery,IPA - American,6% ABV,40 IBU,(4.23),88 Ratings,Added 07/07/17
3913,Mas Verde,https://untappd.com/RiverRoostBrewery,IPA - American,6.7% ABV,N/A IBU,(4.22),"3,200 Ratings",Added 03/25/16
3914,Glimpse,https://untappd.com/RiverRoostBrewery,IPA - Imperial / Double,7.8% ABV,N/A IBU,(4.33),"2,023 Ratings",Added 08/13/16
3915,Mo'rilla,https://untappd.com/RiverRoostBrewery,IPA - American,6.7% ABV,N/A IBU,(4.23),"1,907 Ratings",Added 05/19/17
3916,Martian Moon House,https://untappd.com/RiverRoostBrewery,IPA - Imperial / Double,8% ABV,N/A IBU,(4.34),"1,689 Ratings",Added 10/29/16
3917,Strong Suit,https://untappd.com/RiverRoostBrewery,IPA - Imperial / Double,8.2% ABV,N/A IBU,(4.34),"1,229 Ratings",Added 09/09/17
3918,Object M31,https://untappd.com/RiverRoostBrewery,IPA - New England,6.6% ABV,N/A IBU,(4.26),526 Ratings,Added 04/07/18
3919,Sound the Horns,https://untappd.com/RiverRoostBrewery,IPA - American,7% ABV,N/A IBU,(4.21),517 Ratings,Added 08/10/18
3920,Big Smooth,https://untappd.com/RiverRoostBrewery,IPA - Imperial / Double,8.2% ABV,N/A IBU,(4.44),422 Ratings,Added 02/02/18
3921,Happiness Hotel,https://untappd.com/RiverRoostBrewery,Pale Ale - American,5.8% ABV,N/A IBU,(4.14),377 Ratings,Added 04/01/18
3922,The Rise (of Swamp Monster),https://untappd.com/RiverRoostBrewery,IPA - Imperial / Double,8% ABV,86 IBU,(4.24),361 Ratings,Added 11/11/16
3923,Unbound Double IPA,https://untappd.com/RiverRoostBrewery,IPA - Imperial / Double,8.7% ABV,N/A IBU,(4.24),331 Ratings,Added 05/05/16
3924,Swamp Monster In Love,https://untappd.com/RiverRoostBrewery,Pale Ale - American,5.7% ABV,60 IBU,(4.01),307 Ratings,Added 02/20/16
3925,Feet First,https://untappd.com/RiverRoostBrewery,IPA - American,6.2% ABV,69 IBU,(4.13),332 Ratings,Added 12/13/16
3926,Unknown Alias,https://untappd.com/RiverRoostBrewery,IPA - American,7.2% ABV,N/A IBU,(4.22),331 Ratings,Added 11/10/18
3927,Illusionati,https://untappd.com/RiverRoostBrewery,Stout - Milk / Sweet,6.8% ABV,N/A IBU,(4.13),316 Ratings,Added 03/15/18
3928,Northern Dusky,https://untappd.com/RiverRoostBrewery,IPA - American,6.4% ABV,N/A IBU,(4.11),276 Ratings,Added 04/08/16
3929,Unfallen,https://untappd.com/RiverRoostBrewery,Stout - Imperial / Double,11.2% ABV,N/A IBU,(4.23),304 Ratings,Added 01/25/18
3930,Three Piece Suit,https://untappd.com/RiverRoostBrewery,IPA - Imperial / Double,9.8% ABV,N/A IBU,(4.27),299 Ratings,Added 04/30/18
3931,Rhythm of the Night,https://untappd.com/RiverRoostBrewery,Stout - Imperial / Double,11% ABV,N/A IBU,(4.24),280 Ratings,Added 09/13/18
3932,Alpha Express,https://untappd.com/RiverRoostBrewery,IPA - Imperial / Double,8.2% ABV,N/A IBU,(4.22),204 Ratings,Added 05/12/17
3933,My Darlin',https://untappd.com/RiverRoostBrewery,Pale Wheat Ale - American,5.4% ABV,N/A IBU,(3.93),169 Ratings,Added 02/04/16
3934,Double Dusky,https://untappd.com/RiverRoostBrewery,IPA - Imperial / Double,8% ABV,N/A IBU,(4.31),209 Ratings,Added 02/10/18
3935,More Illa,https://untappd.com/RiverRoostBrewery,IPA - American,7.4% ABV,N/A IBU,(4.33),180 Ratings,Added 10/13/17
3936,Muddy Udder,https://untappd.com/RiverRoostBrewery,Porter - Other,7.4% ABV,N/A IBU,(3.99),179 Ratings,Added 10/06/17
3937,Halo Effect,https://untappd.com/RiverRoostBrewery,IPA - American,6.8% ABV,N/A IBU,(4.24),177 Ratings,Added 11/24/17
3938,A Perfect Day for Bananafish,https://untappd.com/Hnf,Pale Ale - American,6.7% ABV,N/A IBU,(4.15),741 Ratings,Added 11/26/16
3939,Pleasant Surprise,https://untappd.com/Hnf,IPA - Imperial / Double,8% ABV,N/A IBU,(4.24),609 Ratings,Added 10/21/16
3940,How To Reimagine the World,https://untappd.com/Hnf,Sour - Gose,5.3% ABV,N/A IBU,(4.4),543 Ratings,Added 02/17/18
3941,The Ocean Full of Bowling Balls,https://untappd.com/Hnf,Stout - American Imperial / Double,10.3% ABV,N/A IBU,(3.68),440 Ratings,Added 10/03/18
3942,Quench Your Curio,https://untappd.com/Hnf,IPA - American,7.2% ABV,N/A IBU,(4.26),367 Ratings,Added 04/16/17
3943,The Magic Foxhole,https://untappd.com/Hnf,IPA - International,7.5% ABV,N/A IBU,(4.1),324 Ratings,Added 11/17/16
3944,Siberian Kiss,https://untappd.com/Hnf,Stout - Russian Imperial,11.5% ABV,N/A IBU,(4.27),291 Ratings,Added 11/13/17
3945,Electric Kool-Aid Acid Test,https://untappd.com/Hnf,IPA - American,6.8% ABV,N/A IBU,(4.35),276 Ratings,Added 10/27/18
3946,To Better My Angel,https://untappd.com/Hnf,IPA - American,7.3% ABV,N/A IBU,(4.27),266 Ratings,Added 09/15/18
3947,Allergic To Cubicles,https://untappd.com/Hnf,IPA - Session / India Session Ale,5.25% ABV,N/A IBU,(4.15),255 Ratings,Added 07/01/17
3948,Painting With Bob Ross,https://untappd.com/Hnf,IPA - American,7.1% ABV,N/A IBU,(4.32),219 Ratings,Added 11/10/17
3949,Precocious Madness,https://untappd.com/Hnf,Sour - Ale,6.1% ABV,N/A IBU,(4.38),230 Ratings,Added 07/14/18
3950,Pleasingly Wreakless,https://untappd.com/Hnf,Stout - Imperial Milk / Sweet,9.7% ABV,N/A IBU,(4.39),224 Ratings,Added 11/17/18
3951,Living Well Is the Best Revenge,https://untappd.com/Hnf,Rye Beer,6.3% ABV,N/A IBU,(4.24),206 Ratings,Added 03/31/17
3952,Shooting an Elephant,https://untappd.com/Hnf,IPA - Triple,9.5% ABV,N/A IBU,(4.3),156 Ratings,Added 11/23/16
3953,Everything I Want To Do Is Illegal,https://untappd.com/Hnf,Sour - Farmhouse IPA,7% ABV,N/A IBU,(4.25),152 Ratings,Added 05/03/18
3954,Antidote To Apathy,https://untappd.com/Hnf,Sour - Gose,5.3% ABV,N/A IBU,(4.33),149 Ratings,Added 06/16/18
3955,War With the Eskimos,https://untappd.com/Hnf,Stout - Imperial Milk / Sweet,7.8% ABV,N/A IBU,(4.42),151 Ratings,Added 01/24/18
3956,Hot Water Music,https://untappd.com/Hnf,IPA - American,6.9% ABV,N/A IBU,(4.18),138 Ratings,Added 06/22/17
3957,The Interpretation of Dreams,https://untappd.com/Hnf,Sour - Ale,6.1% ABV,N/A IBU,(4.16),131 Ratings,Added 05/30/18
3958,Get Two Birds Stoned At Once,https://untappd.com/Hnf,Sour - Gose,5.2% ABV,N/A IBU,(4.3),124 Ratings,Added 03/14/18
3959,Mango Fool,https://untappd.com/Hnf,IPA - New England,6% ABV,N/A IBU,(4.07),119 Ratings,Added 09/01/17
3960,Everything Is Illuminated #1,https://untappd.com/Hnf,IPA - New England,6.5% ABV,N/A IBU,(4.27),107 Ratings,Added 07/30/17
3961,Everything Is Illuminated #3,https://untappd.com/Hnf,IPA - American,6.5% ABV,N/A IBU,(3.92),106 Ratings,Added 08/30/17
3962,I Was Told There’d Be Cake,https://untappd.com/Hnf,IPA - New England,N/A ABV,N/A IBU,(4.21),97 Ratings,Added 02/15/18
3963,The Other One,https://untappd.com/TiltedBarnBrewery,IPA - Imperial / Double,7.9% ABV,83 IBU,(4.4),"6,258 Ratings",Added 03/26/16
3964,The Chosen One,https://untappd.com/TiltedBarnBrewery,IPA - Imperial / Double,8.5% ABV,80 IBU,(4.42),"5,689 Ratings",Added 04/26/15
3965,Violet (The Original Farm Girl),https://untappd.com/TiltedBarnBrewery,IPA - American,6.5% ABV,68 IBU,(4.22),"5,167 Ratings",Added 08/29/15
3966,Cactus,https://untappd.com/TiltedBarnBrewery,IPA - Imperial / Double,7.8% ABV,70 IBU,(4.33),"5,051 Ratings",Added 01/21/17
3967,Milo's Phoenix,https://untappd.com/TiltedBarnBrewery,IPA - American,6.8% ABV,79 IBU,(4.25),"4,473 Ratings",Added 04/23/16
3968,Peeptoad Pale Ale,https://untappd.com/TiltedBarnBrewery,Pale Ale - American,6.3% ABV,69 IBU,(4.17),"4,132 Ratings",Added 05/09/15
3969,The Raffi,https://untappd.com/TiltedBarnBrewery,Stout - Imperial Oatmeal,7.6% ABV,34 IBU,(3.94),"2,108 Ratings",Added 01/01/15
3970,Libby (w/ Nelson Sauvin),https://untappd.com/TiltedBarnBrewery,Blonde Ale,5% ABV,40 IBU,(4.07),"1,080 Ratings",Added 06/11/16
3971,Double Dry Hopped Cactus,https://untappd.com/TiltedBarnBrewery,IPA - Imperial / Double,7.5% ABV,N/A IBU,(4.48),836 Ratings,Added 05/27/17
3972,Waterlemon Cay,https://untappd.com/TiltedBarnBrewery,IPA - Imperial / Double New England,8.5% ABV,N/A IBU,(4.15),924 Ratings,Added 08/31/18
3973,Spruced,https://untappd.com/TiltedBarnBrewery,Pale Wheat Ale - American,5% ABV,44 IBU,(4.1),829 Ratings,Added 06/13/15
3974,Double Dry Hopped The Chosen One,https://untappd.com/TiltedBarnBrewery,IPA - Imperial / Double New England,8.5% ABV,N/A IBU,(4.62),727 Ratings,Added 02/16/18
3975,Libby (w/ Citra),https://untappd.com/TiltedBarnBrewery,Blonde Ale,5% ABV,40 IBU,(4.14),691 Ratings,Added 02/14/16
3976,Libby,https://untappd.com/TiltedBarnBrewery,Blonde Ale,5% ABV,40 IBU,(3.85),713 Ratings,Added 10/07/17
3977,Libby (w/ Galaxy),https://untappd.com/TiltedBarnBrewery,Blonde Ale,5% ABV,40 IBU,(4.14),575 Ratings,Added 09/17/16
3978,Libby (w/ Ella),https://untappd.com/TiltedBarnBrewery,Blonde Ale,5% ABV,N/A IBU,(4.11),534 Ratings,Added 05/13/17
3979,jack.,https://untappd.com/TiltedBarnBrewery,Pumpkin / Yam Beer,6% ABV,46 IBU,(3.78),529 Ratings,Added 11/22/14
3980,Ultra Violet,https://untappd.com/TiltedBarnBrewery,IPA - New England,6.5% ABV,N/A IBU,(4.29),523 Ratings,Added 10/07/17
3981,Blackjack,https://untappd.com/TiltedBarnBrewery,Pumpkin / Yam Beer,5.8% ABV,40 IBU,(3.83),490 Ratings,Added 10/29/16
3982,Early Riser IPA,https://untappd.com/TiltedBarnBrewery,IPA - American,7.2% ABV,77 IBU,(4.09),313 Ratings,Added 05/09/15
3983,First Harvest: Pale Ale,https://untappd.com/TiltedBarnBrewery,Pale Ale - American,7% ABV,57 IBU,(3.97),343 Ratings,Added 11/22/14
3984,Fermented #4,https://untappd.com/TiltedBarnBrewery,IPA - Imperial / Double,N/A ABV,N/A IBU,(4.15),378 Ratings,Added 09/05/18
3985,Half-Mile IPA,https://untappd.com/TiltedBarnBrewery,IPA - American,6.4% ABV,60 IBU,(3.94),264 Ratings,Added 11/22/14
3986,Fermented #6,https://untappd.com/TiltedBarnBrewery,IPA - American,N/A ABV,N/A IBU,(3.97),294 Ratings,Added 10/25/18
3987,Libby (w/ Pacific Gem),https://untappd.com/TiltedBarnBrewery,Blonde Ale,5% ABV,40 IBU,(4.08),289 Ratings,Added 08/19/17
3988,Built To Spill,https://untappd.com/FoamBrewers,IPA - Imperial / Double,8% ABV,80 IBU,(4.29),"12,333 Ratings",Added 04/28/16
3989,Pavement,https://untappd.com/FoamBrewers,IPA - Imperial / Double,8.2% ABV,N/A IBU,(4.31),"11,642 Ratings",Added 07/07/16
3990,Experimental Jet Set,https://untappd.com/FoamBrewers,IPA - Imperial / Double,9.2% ABV,N/A IBU,(4.36),"11,365 Ratings",Added 05/27/17
3991,...Like Clockwork,https://untappd.com/FoamBrewers,IPA - Imperial / Double,8.2% ABV,N/A IBU,(4.29),"6,353 Ratings",Added 04/16/17
3992,Youth Lagoon,https://untappd.com/FoamBrewers,IPA - Imperial / Double,8% ABV,N/A IBU,(4.22),"5,599 Ratings",Added 10/19/17
3993,The Shining,https://untappd.com/FoamBrewers,IPA - Imperial / Double,8% ABV,N/A IBU,(4.31),"5,416 Ratings",Added 08/16/17
3994,The Fruit That Ate Itself,https://untappd.com/FoamBrewers,IPA - American,7.2% ABV,N/A IBU,(4.26),"4,559 Ratings",Added 01/20/17
3995,The Nameless,https://untappd.com/FoamBrewers,IPA - American,7% ABV,65 IBU,(4.17),"3,555 Ratings",Added 08/17/16
3996,Galaxie 500,https://untappd.com/FoamBrewers,IPA - Imperial / Double,9% ABV,N/A IBU,(4.4),"2,836 Ratings",Added 02/10/17
3997,Lupi Fresh,https://untappd.com/FoamBrewers,IPA - American,6.5% ABV,N/A IBU,(4.05),"2,607 Ratings",Added 04/29/16
3998,Caribou,https://untappd.com/FoamBrewers,IPA - Imperial / Double,8.6% ABV,N/A IBU,(4.28),"2,103 Ratings",Added 03/07/18
3999,Rated R,https://untappd.com/FoamBrewers,IPA - Imperial / Double,8.4% ABV,N/A IBU,(4.3),"1,819 Ratings",Added 07/21/17
4000,Halo Bender,https://untappd.com/FoamBrewers,IPA - Imperial / Double,8% ABV,80 IBU,(4.26),"1,705 Ratings",Added 11/10/16
4001,Distopian Dream Girl,https://untappd.com/FoamBrewers,IPA - New England,7% ABV,N/A IBU,(4.26),"1,600 Ratings",Added 10/27/17
4002,Kubrick,https://untappd.com/FoamBrewers,IPA - Imperial / Double,8.8% ABV,N/A IBU,(4.29),"1,464 Ratings",Added 06/09/17
4003,Eraserhead,https://untappd.com/FoamBrewers,IPA - Imperial / Double,8.8% ABV,N/A IBU,(4.31),"1,088 Ratings",Added 08/09/17
4004,Think I'm In Love,https://untappd.com/FoamBrewers,IPA - Imperial / Double New England,8% ABV,N/A IBU,(4.29),"1,096 Ratings",Added 10/18/18
4005,Peel Session,https://untappd.com/FoamBrewers,IPA - Imperial / Double,11% ABV,N/A IBU,(4.39),886 Ratings,Added 12/21/16
4006,Manteca,https://untappd.com/FoamBrewers,IPA - Imperial / Double,8% ABV,N/A IBU,(4.31),853 Ratings,Added 07/22/17
4007,The Purple One,https://untappd.com/FoamBrewers,Sour - Ale,4.5% ABV,N/A IBU,(3.96),811 Ratings,Added 07/27/16
4008,Television,https://untappd.com/FoamBrewers,IPA - American,7.2% ABV,N/A IBU,(4.18),770 Ratings,Added 09/08/16
4009,Folk Implosion,https://untappd.com/FoamBrewers,IPA - Imperial / Double,8.4% ABV,N/A IBU,(4.33),825 Ratings,Added 09/04/17
4010,Another Trip Around the Sun,https://untappd.com/FoamBrewers,IPA - Imperial / Double,8% ABV,N/A IBU,(4.39),723 Ratings,Added 04/27/18
4011,Clockwork,https://untappd.com/FoamBrewers,IPA - American,7% ABV,N/A IBU,(4.23),773 Ratings,Added 10/04/16
4012,Patterns & Pictures,https://untappd.com/FoamBrewers,IPA - Imperial / Double,8.7% ABV,80 IBU,(4.22),767 Ratings,Added 05/28/16
4013,City Lights: Pineapple • Tangerine,https://untappd.com/FoamBrewers,Sour - Ale,5% ABV,N/A IBU,(3.83),717 Ratings,Added 07/27/18
4014,Compact Disc,https://untappd.com/FoamBrewers,Pilsner - German,5.6% ABV,N/A IBU,(3.83),632 Ratings,Added 06/29/18
4015,Saison De Foam,https://untappd.com/FoamBrewers,Saison / Farmhouse Ale,4.5% ABV,N/A IBU,(3.74),707 Ratings,Added 04/28/16
4016,Baby Name,https://untappd.com/FoamBrewers,IPA - American,5.2% ABV,N/A IBU,(4.14),683 Ratings,Added 11/02/16
4017,Cherry Blossom Girl,https://untappd.com/FoamBrewers,American Wild Ale,6.8% ABV,N/A IBU,(4.31),686 Ratings,Added 01/23/18
4018,Indie,https://untappd.com/FoamBrewers,Sour - Gose,4.2% ABV,N/A IBU,(4.07),641 Ratings,Added 07/02/16
4019,Marquee Moon,https://untappd.com/FoamBrewers,IPA - Imperial / Double,9.3% ABV,N/A IBU,(4.27),670 Ratings,Added 03/07/18
4020,Ugly Casanova,https://untappd.com/FoamBrewers,IPA - Imperial / Double,8.2% ABV,N/A IBU,(4.17),640 Ratings,Added 05/24/17
4021,Tranquil Pils,https://untappd.com/FoamBrewers,Pilsner - German,5.2% ABV,40 IBU,(3.74),550 Ratings,Added 04/29/16
4022,Elevator Music,https://untappd.com/FoamBrewers,IPA - Imperial / Double,8% ABV,80 IBU,(4.27),609 Ratings,Added 02/16/18
4023,Disco Lemonade,https://untappd.com/FoamBrewers,Pale Wheat Ale - American,4.2% ABV,12 IBU,(3.91),547 Ratings,Added 08/06/16
4024,Ain't It A Sin,https://untappd.com/FoamBrewers,Sour - Ale,6% ABV,N/A IBU,(4.13),597 Ratings,Added 02/14/18
4025,Ghost,https://untappd.com/FoamBrewers,Saison / Farmhouse Ale,5.9% ABV,N/A IBU,(4.15),498 Ratings,Added 10/07/16
4026,A Head With Wings,https://untappd.com/FoamBrewers,IPA - Imperial / Double,8.4% ABV,N/A IBU,(4.26),545 Ratings,Added 04/06/18
4027,Vivrant Thing,https://untappd.com/FoamBrewers,American Wild Ale,5% ABV,N/A IBU,(4.18),513 Ratings,Added 06/28/17
4028,Red Panda,https://untappd.com/FoamBrewers,American Wild Ale,7% ABV,N/A IBU,(4.28),495 Ratings,Added 03/08/17
4029,Bubbles,https://untappd.com/FoamBrewers,American Wild Ale,9.2% ABV,N/A IBU,(4.23),431 Ratings,Added 12/17/16
4030,Pleased To Meet Me,https://untappd.com/FoamBrewers,IPA - American,7.4% ABV,N/A IBU,(4.19),466 Ratings,Added 01/17/17
4031,City Lights: Boysenberry • Lactose,https://untappd.com/FoamBrewers,Sour - Fruited,5% ABV,N/A IBU,(4.08),456 Ratings,Added 10/18/18
4032,Bonus Track: 1,https://untappd.com/FoamBrewers,IPA - Imperial / Double New England,9% ABV,N/A IBU,(4.07),452 Ratings,Added 11/14/18
4033,Bonus Track: 2,https://untappd.com/FoamBrewers,IPA - New England,6.8% ABV,N/A IBU,(4.2),447 Ratings,Added 11/14/18
4034,Soft Bulletin,https://untappd.com/FoamBrewers,IPA - Imperial / Double,8.2% ABV,N/A IBU,(4.25),453 Ratings,Added 07/04/17
4035,Quasi,https://untappd.com/FoamBrewers,American Wild Ale,5.5% ABV,N/A IBU,(4.3),451 Ratings,Added 05/27/17
4036,Hatful of Hollow,https://untappd.com/FoamBrewers,American Wild Ale,6% ABV,N/A IBU,(4.16),443 Ratings,Added 08/03/17
4037,City Lights: Blackberry • Lactose,https://untappd.com/FoamBrewers,Sour - Ale,5% ABV,N/A IBU,(4.03),448 Ratings,Added 09/21/18
4038,Asleep & Dreaming,https://untappd.com/FoamBrewers,Stout - Imperial Milk / Sweet,9% ABV,N/A IBU,(3.93),483 Ratings,Added 02/14/18
4039,The Crescent Ship,https://untappd.com/FoamBrewers,American Wild Ale,6% ABV,N/A IBU,(4.32),434 Ratings,Added 10/07/17
4040,Maxxo Sesh,https://untappd.com/FoamBrewers,IPA - American,7% ABV,N/A IBU,(4.21),444 Ratings,Added 06/12/17
4041,Superchunk,https://untappd.com/FoamBrewers,Stout - American Imperial / Double,8.2% ABV,N/A IBU,(4.24),417 Ratings,Added 03/10/17
4042,Deep City,https://untappd.com/FoamBrewers,Pale Ale - American,5% ABV,N/A IBU,(3.85),423 Ratings,Added 04/29/16
4043,City Lights: Raspberry • Lactose,https://untappd.com/FoamBrewers,Sour - Ale,5% ABV,N/A IBU,(4.25),392 Ratings,Added 09/28/18
4044,Continental Breakfast,https://untappd.com/FoamBrewers,Stout - Imperial Milk / Sweet,8.2% ABV,N/A IBU,(4.34),397 Ratings,Added 10/07/17
4045,Roselle,https://untappd.com/FoamBrewers,Saison / Farmhouse Ale,5.5% ABV,N/A IBU,(3.82),388 Ratings,Added 06/09/16
4046,Sticky Hulks,https://untappd.com/FoamBrewers,IPA - Imperial / Double New England,8.2% ABV,N/A IBU,(4.23),373 Ratings,Added 07/20/18
4047,Zen Arcade,https://untappd.com/FoamBrewers,IPA - Imperial / Double,8.9% ABV,N/A IBU,(4.38),393 Ratings,Added 09/15/17
4048,Killing Lies,https://untappd.com/FoamBrewers,Stout - Imperial / Double,10.8% ABV,N/A IBU,(4.29),397 Ratings,Added 02/01/18
4049,City Lights: Cherry • Lime,https://untappd.com/FoamBrewers,Sour - Ale,5% ABV,N/A IBU,(3.84),374 Ratings,Added 08/17/18
4050,Theme For A Jackal,https://untappd.com/FoamBrewers,Stout - Imperial Milk / Sweet,10.5% ABV,N/A IBU,(4.32),395 Ratings,Added 10/25/18
4051,Acknowledgement,https://untappd.com/FoamBrewers,American Wild Ale,6.5% ABV,N/A IBU,(4.14),390 Ratings,Added 09/27/18
4052,Strawberry Jam,https://untappd.com/FoamBrewers,Sour - Ale,6% ABV,N/A IBU,(4.29),366 Ratings,Added 06/13/18
4053,Rites of Spring,https://untappd.com/FoamBrewers,Saison / Farmhouse Ale,6% ABV,N/A IBU,(4.21),366 Ratings,Added 04/13/17
4054,Let the Funk Flow,https://untappd.com/FoamBrewers,Sour - Ale,5.5% ABV,N/A IBU,(4.33),388 Ratings,Added 12/05/17
4055,Local Dork,https://untappd.com/FoamBrewers,Pale Ale - American,6.4% ABV,N/A IBU,(4.06),358 Ratings,Added 09/21/16
4056,Imperial Teen,https://untappd.com/FoamBrewers,Stout - Imperial / Double,8.5% ABV,N/A IBU,(4.25),353 Ratings,Added 10/08/16
4057,Pressure Drop,https://untappd.com/FoamBrewers,IPA - Imperial / Double,9% ABV,N/A IBU,(4.24),350 Ratings,Added 04/01/17
